Ride_ID,Fare,Distance_Miles,Ride_Request_Time,Pickup_Time,Dropoff_Time,Ride_Duration_Minutes,Source_Zone,Destination_Zone,Driver_Rating_by_Customer,Ride_Status,Cancelled_By,Driver_ID,Customer_ID
2474,28.95,11.15,2023-02-19 07:01:56,2023-02-19 07:02:56,2023-02-19 07:50:56,48.0,Riverdale (Bronx),Flushing (Queens),5,Completed,,DRV_1C2B77,CUST_7DF4724
2475,14.11,3.28,2023-02-05 10:41:24,2023-02-05 10:48:24,2023-02-05 11:17:24,29.0,JFK Airport,Newark Liberty Airport (EWR),4,Completed,,DRV_8958F3,CUST_46A72E0
2476,25.83,10.68,2023-02-17 16:30:14,2023-02-17 16:35:14,2023-02-17 17:20:14,45.0,SoHo,Financial District,4,Completed,,DRV_093561,CUST_745232E
2477,20.46,5.36,2023-01-19 06:22:13,2023-01-19 06:27:13,2023-01-19 07:16:13,49.0,Greenwich Village,Park Slope (Brooklyn),4,Completed,,DRV_BC0975,CUST_1B289FD
2478,20.23,7.75,2023-01-18 22:46:48,2023-01-18 22:57:48,2023-01-18 23:29:48,32.0,LaGuardia Airport (LGA),The Bronx (Residential),3,Completed,,DRV_E078EC,CUST_D67A006
2479,14.77,4.19,2023-01-09 20:02:49,2023-01-09 20:07:49,2023-01-09 20:39:49,32.0,Flushing (Queens),Upper East Side (Manhattan),5,Completed,,DRV_06A74C,CUST_4DBAD44
2480,35.22,10.91,2023-01-01 10:02:15,2023-01-01 10:17:15,2023-01-01 11:37:15,80.0,Newark Liberty Airport (EWR),JFK Airport,4,Completed,,DRV_4CC021,CUST_00EBBD5
2481,49.37,19.49,2023-03-24 22:38:18,2023-03-24 22:52:18,2023-03-25 00:00:18,68.0,LaGuardia Airport (LGA),Newark Liberty Airport (EWR),4,Completed,,DRV_466D0C,CUST_36DEE55
2482,16.17,5.83,2023-03-31 03:08:29,2023-03-31 03:10:29,2023-03-31 03:54:29,44.0,SoHo,Forest Hills (Queens),5,Completed,,DRV_8A36F9,CUST_FC64EB9
2483,33.38,9.98,2023-02-04 09:12:30,2023-02-04 09:25:30,2023-02-04 10:04:30,39.0,Park Slope (Brooklyn),Upper East Side (Manhattan),1,Completed,,DRV_60D738,CUST_F2E6C71
2484,6.59,1.01,2023-03-02 12:25:08,2023-03-02 12:27:08,2023-03-02 12:38:08,11.0,JFK Airport,Williamsburg (Brooklyn),4,Completed,,DRV_B5E581,CUST_ECDB49C
2485,24.12,8.93,2023-03-06 23:13:49,2023-03-06 23:25:49,2023-03-06 23:52:49,27.0,Bay Ridge (Brooklyn),Staten Island (Residential),5,No_Show_Customer,Customer,DRV_3E7F0F,CUST_FEE7B7B
2486,12.19,4.09,2023-02-23 04:40:16,2023-02-23 04:46:16,2023-02-23 05:13:16,27.0,Forest Hills (Queens),Long Island City (Queens),4,Completed,,DRV_A900FB,CUST_84286F2
2487,5.0,0.55,2023-02-01 09:12:33,2023-02-01 09:18:33,2023-02-01 09:35:33,17.0,Greenwich Village,JFK Airport,5,Completed,,DRV_1567A9,CUST_3AE3E08
2488,18.3,4.74,2023-03-23 18:55:21,2023-03-23 18:56:21,2023-03-23 19:29:21,33.0,SoHo,Park Slope (Brooklyn),4,Completed,,DRV_5B343F,CUST_E5DEBCE
2489,10.36,2.52,2023-03-18 08:08:22,2023-03-18 08:22:22,2023-03-18 08:42:22,20.0,Williamsburg (Brooklyn),SoHo,5,Completed,,DRV_3CBABD,CUST_F2C790F
2490,5.19,0.52,2023-02-03 04:13:12,2023-02-03 04:14:12,2023-02-03 04:20:12,6.0,Williamsburg (Brooklyn),Bay Ridge (Brooklyn),5,Completed,,DRV_570BF2,CUST_CFA87D6
2491,15.62,7.24,2023-01-15 01:42:11,2023-01-15 01:46:11,2023-01-15 02:03:11,17.0,SoHo,Midtown Manhattan,5,Completed,,DRV_6929C4,CUST_BFB2555
2492,22.87,9.64,2023-02-07 05:08:39,2023-02-07 05:13:39,2023-02-07 06:02:39,49.0,SoHo,Forest Hills (Queens),5,Completed,,DRV_A5436D,CUST_C7684AD
2493,21.01,10.55,2023-02-26 01:58:50,2023-02-26 02:05:50,2023-02-26 02:52:50,47.0,The Bronx (Residential),LaGuardia Airport (LGA),5,Completed,,DRV_CCA545,CUST_5055E6B
2494,29.38,9.03,2023-01-29 03:52:55,2023-01-29 04:05:55,2023-01-29 05:01:55,56.0,Midtown Manhattan,Flushing (Queens),4,Completed,,DRV_8BA3B4,CUST_6F7A383
2495,97.47,34.65,2023-01-12 08:09:58,2023-01-12 08:20:58,2023-01-12 12:27:58,247.0,Williamsburg (Brooklyn),Park Slope (Brooklyn),3,Completed,,DRV_CCA545,CUST_D6CD772
2496,29.41,10.57,2023-02-20 10:22:14,2023-02-20 10:36:14,2023-02-20 11:52:14,76.0,Midtown Manhattan,Harlem (Manhattan),4,Cancelled_by_Customer,Customer,DRV_CC0332,CUST_B574E10
2497,55.49,28.63,2023-03-24 09:06:13,2023-03-24 09:18:13,2023-03-24 10:53:13,95.0,Flushing (Queens),Williamsburg (Brooklyn),3,Completed,,DRV_18BF5E,CUST_0021507
2498,62.17,21.49,2023-02-27 14:10:50,2023-02-27 14:23:50,2023-02-27 15:43:50,80.0,Newark Liberty Airport (EWR),LaGuardia Airport (LGA),5,Completed,,DRV_5B8E10,CUST_4207804
2499,13.56,0.67,2023-03-01 04:06:00,2023-03-01 04:16:00,2023-03-01 04:21:00,5.0,Williamsburg (Brooklyn),Long Island City (Queens),5,Completed,,DRV_3ABD37,CUST_14AD2B2
2500,20.03,9.8,2023-03-31 04:38:24,2023-03-31 04:49:24,2023-03-31 05:26:24,37.0,Riverdale (Bronx),Park Slope (Brooklyn),3,Completed,,DRV_B84D50,CUST_C0DAE47
2501,20.78,9.9,2023-01-03 01:30:41,2023-01-03 01:37:41,2023-01-03 02:26:41,49.0,JFK Airport,Upper East Side (Manhattan),5,Completed,,DRV_21D81F,CUST_FBA9073
2502,29.85,10.67,2023-02-28 10:22:37,2023-02-28 10:33:37,2023-02-28 11:27:37,54.0,The Bronx (Residential),Midtown Manhattan,3,Completed,,DRV_C9117F,CUST_E637803
2503,8.13,3.53,2023-03-30 09:13:24,2023-03-30 09:18:24,2023-03-30 09:49:24,31.0,Harlem (Manhattan),Bay Ridge (Brooklyn),5,Completed,,DRV_7C9CB4,CUST_A06357B
2504,45.51,23.05,2023-03-07 19:52:10,2023-03-07 19:54:10,2023-03-07 21:22:10,88.0,Riverdale (Bronx),SoHo,5,Cancelled_by_Customer,Customer,DRV_20500B,CUST_7D5AE06
2505,28.31,8.74,2023-03-04 15:19:17,2023-03-04 15:27:17,2023-03-04 16:11:17,44.0,LaGuardia Airport (LGA),Financial District,4,Completed,,DRV_8FBFA5,CUST_57ED9C9
2506,17.69,3.65,2023-03-31 09:37:53,2023-03-31 09:48:53,2023-03-31 10:19:53,31.0,Forest Hills (Queens),Bay Ridge (Brooklyn),2,Completed,,DRV_4AF788,CUST_31C05BA
2507,6.88,1.34,2023-03-27 18:43:41,2023-03-27 18:56:41,2023-03-27 19:12:41,16.0,Greenwich Village,Park Slope (Brooklyn),5,Completed,,DRV_2EAE77,CUST_76E6B94
2508,17.43,5.76,2023-01-01 23:32:58,2023-01-01 23:43:58,2023-01-01 23:59:58,16.0,Long Island City (Queens),Greenwich Village,5,Completed,,DRV_775A61,CUST_9C0DB49
2509,8.82,1.51,2023-01-23 22:40:44,2023-01-23 22:47:44,2023-01-23 22:56:44,9.0,Long Island City (Queens),Upper East Side (Manhattan),4,Completed,,DRV_58938E,CUST_72465D3
2510,7.57,1.96,2023-03-11 09:07:07,2023-03-11 09:11:07,2023-03-11 09:37:07,26.0,Upper East Side (Manhattan),Long Island City (Queens),5,Completed,,DRV_DDECD0,CUST_21F2A11
2511,28.68,10.99,2023-01-02 14:17:25,2023-01-02 14:23:25,2023-01-02 15:12:25,49.0,The Bronx (Residential),Park Slope (Brooklyn),5,Cancelled_by_Customer,Customer,DRV_119453,CUST_2F2BACD
2512,29.39,11.33,2023-03-16 13:15:26,2023-03-16 13:25:26,2023-03-16 14:03:26,38.0,Staten Island (Residential),Bay Ridge (Brooklyn),4,Completed,,DRV_4451AB,CUST_9DEEE9D
2513,22.06,8.37,2023-01-01 03:25:27,2023-01-01 03:31:27,2023-01-01 03:56:27,25.0,Williamsburg (Brooklyn),Harlem (Manhattan),4,Completed,,DRV_CDAA6F,CUST_3EB559E
2514,21.74,7.81,2023-02-12 12:38:16,2023-02-12 12:53:16,2023-02-12 13:33:16,40.0,Harlem (Manhattan),Midtown Manhattan,4,Completed,,DRV_8A36F9,CUST_F1F74DD
2515,27.76,5.47,2023-02-24 06:45:21,2023-02-24 06:55:21,2023-02-24 07:17:21,22.0,The Bronx (Residential),Staten Island (Residential),4,Completed,,DRV_437049,CUST_8097570
2516,78.76,28.31,2023-03-29 03:06:05,2023-03-29 03:11:05,2023-03-29 06:34:05,203.0,LaGuardia Airport (LGA),Forest Hills (Queens),4,No_Show_Customer,Customer,DRV_80C851,CUST_14BB283
2517,33.67,10.6,2023-03-08 21:15:19,2023-03-08 21:28:19,2023-03-08 22:19:19,51.0,Flushing (Queens),Riverdale (Bronx),5,Completed,,DRV_CDAF76,CUST_DC2F665
2518,17.6,4.25,2023-02-26 10:11:40,2023-02-26 10:19:40,2023-02-26 10:53:40,34.0,Midtown Manhattan,Newark Liberty Airport (EWR),3,Completed,,DRV_5112B4,CUST_7EA08F4
2519,48.42,11.73,2023-03-27 15:25:51,2023-03-27 15:31:51,2023-03-27 16:38:51,67.0,The Bronx (Residential),Williamsburg (Brooklyn),5,Completed,,DRV_09E098,CUST_022C8B7
2520,28.78,8.96,2023-03-06 23:09:38,2023-03-06 23:17:38,2023-03-07 00:23:38,66.0,Bay Ridge (Brooklyn),Harlem (Manhattan),3,Completed,,DRV_60D738,CUST_EBB6B6B
2521,18.42,5.93,2023-03-10 21:15:40,2023-03-10 21:22:40,2023-03-10 21:55:40,33.0,SoHo,Bay Ridge (Brooklyn),3,Completed,,DRV_B2C807,CUST_9283767
2522,36.58,11.65,2023-01-23 16:32:00,2023-01-23 16:36:00,2023-01-23 17:27:00,51.0,Flushing (Queens),Financial District,4,Completed,,DRV_570BF2,CUST_51EE203
2523,15.79,6.8,2023-01-20 19:10:42,2023-01-20 19:14:42,2023-01-20 19:32:42,18.0,Flushing (Queens),The Bronx (Residential),3,Completed,,DRV_31A93D,CUST_C9BAA3F
2524,10.59,3.59,2023-02-18 08:01:33,2023-02-18 08:07:33,2023-02-18 08:47:33,40.0,Bay Ridge (Brooklyn),Riverdale (Bronx),5,Completed,,DRV_0C28F1,CUST_403B8FA
2525,26.47,11.06,2023-02-25 12:09:45,2023-02-25 12:24:45,2023-02-25 13:04:45,40.0,Staten Island (Residential),LaGuardia Airport (LGA),4,Completed,,DRV_4232FD,CUST_671971D
2526,82.68,33.39,2023-01-21 06:16:57,2023-01-21 06:31:57,2023-01-21 09:04:57,153.0,Midtown Manhattan,The Bronx (Residential),3,Completed,,DRV_946F0D,CUST_177E766
2527,21.78,8.79,2023-01-18 23:22:18,2023-01-18 23:24:18,2023-01-18 23:54:18,30.0,Newark Liberty Airport (EWR),Bay Ridge (Brooklyn),3,Completed,,DRV_869E34,CUST_EDC58DD
2528,27.54,8.82,2023-01-19 12:12:22,2023-01-19 12:19:22,2023-01-19 13:14:22,55.0,JFK Airport,Flushing (Queens),4,Completed,,DRV_1FEA26,CUST_39D1CE2
2529,24.59,8.97,2023-02-09 15:29:30,2023-02-09 15:40:30,2023-02-09 16:08:30,28.0,LaGuardia Airport (LGA),Financial District,3,Completed,,DRV_6CB992,CUST_280CD4A
2530,34.37,11.89,2023-02-03 11:12:21,2023-02-03 11:26:21,2023-02-03 12:51:21,85.0,Park Slope (Brooklyn),SoHo,4,Completed,,DRV_621AF5,CUST_48E2E09
2531,21.96,7.75,2023-03-18 11:39:29,2023-03-18 11:53:29,2023-03-18 12:30:29,37.0,Financial District,Newark Liberty Airport (EWR),4,Completed,,DRV_18BF5E,CUST_DC16591
2532,30.62,10.59,2023-01-01 02:39:08,2023-01-01 02:42:08,2023-01-01 03:51:08,69.0,SoHo,Newark Liberty Airport (EWR),4,Completed,,DRV_531209,CUST_D84BADA
2533,16.79,5.56,2023-01-04 20:30:17,2023-01-04 20:42:17,2023-01-04 21:24:17,42.0,Midtown Manhattan,Williamsburg (Brooklyn),4,Completed,,DRV_82B47C,CUST_925E98A
2534,28.99,10.44,2023-01-03 23:27:37,2023-01-03 23:28:37,2023-01-04 00:05:37,37.0,Long Island City (Queens),LaGuardia Airport (LGA),4,Completed,,DRV_A99028,CUST_2089259
2535,20.69,8.17,2023-02-09 11:36:18,2023-02-09 11:42:18,2023-02-09 12:21:18,39.0,Midtown Manhattan,Long Island City (Queens),4,Completed,,DRV_7A0637,CUST_38041C1
2536,7.55,1.59,2023-02-04 15:58:18,2023-02-04 16:04:18,2023-02-04 16:16:18,12.0,Flushing (Queens),Riverdale (Bronx),5,Completed,,DRV_46431C,CUST_96880D8
2537,9.06,1.6,2023-02-04 12:40:47,2023-02-04 12:50:47,2023-02-04 13:01:47,11.0,Staten Island (Residential),The Bronx (Residential),5,Completed,,DRV_E52413,CUST_27129C7
2538,27.76,10.84,2023-02-18 22:45:43,2023-02-18 22:46:43,2023-02-18 23:43:43,57.0,Flushing (Queens),JFK Airport,4,Completed,,DRV_7CDB7B,CUST_4BE286A
2539,5.29,0.77,2023-01-16 01:17:48,2023-01-16 01:30:48,2023-01-16 01:37:48,7.0,Park Slope (Brooklyn),LaGuardia Airport (LGA),4,Completed,,DRV_71438F,CUST_B4C31B2
2540,14.9,4.59,2023-02-24 11:24:53,2023-02-24 11:37:53,2023-02-24 12:26:53,49.0,Harlem (Manhattan),Flushing (Queens),5,Completed,,DRV_9FCF4B,CUST_3AD8579
2541,53.88,20.2,2023-02-15 03:20:58,2023-02-15 03:27:58,2023-02-15 04:42:58,75.0,SoHo,Long Island City (Queens),4,Completed,,DRV_C34A1E,CUST_7DAAD7F
2542,18.58,5.17,2023-02-13 12:57:04,2023-02-13 12:59:04,2023-02-13 13:23:04,24.0,Park Slope (Brooklyn),Harlem (Manhattan),4,Completed,,DRV_A8FFA4,CUST_DB919ED
2543,35.3,9.54,2023-03-22 07:09:59,2023-03-22 07:10:59,2023-03-22 07:54:59,44.0,Greenwich Village,SoHo,4,Completed,,DRV_7BDF78,CUST_95C9CA9
2544,27.55,8.84,2023-02-13 00:13:08,2023-02-13 00:23:08,2023-02-13 00:59:08,36.0,Newark Liberty Airport (EWR),Upper East Side (Manhattan),5,Completed,,DRV_2C9C13,CUST_8FCE2E7
2545,22.25,3.8,2023-03-14 05:43:42,2023-03-14 05:58:42,2023-03-14 06:20:42,22.0,Upper East Side (Manhattan),Forest Hills (Queens),3,Completed,,DRV_E5665A,CUST_EC5ABA9
2546,6.24,0.79,2023-01-04 05:49:58,2023-01-04 05:58:58,2023-01-04 06:08:58,10.0,Bay Ridge (Brooklyn),Greenwich Village,5,Completed,,DRV_075754,CUST_CBBD08E
2547,24.64,7.75,2023-03-04 03:33:03,2023-03-04 03:41:03,2023-03-04 04:15:03,34.0,Newark Liberty Airport (EWR),Staten Island (Residential),5,Completed,,DRV_7F34B5,CUST_A1B6DEF
2548,27.24,11.69,2023-01-25 01:14:08,2023-01-25 01:26:08,2023-01-25 02:22:08,56.0,Greenwich Village,Financial District,4,Completed,,DRV_7CDBAA,CUST_1B289FD
2549,27.21,7.94,2023-01-06 21:33:56,2023-01-06 21:38:56,2023-01-06 22:13:56,35.0,Upper East Side (Manhattan),Long Island City (Queens),3,Completed,,DRV_C26FDB,CUST_804D2E7
2550,20.14,5.35,2023-02-02 20:22:46,2023-02-02 20:34:46,2023-02-02 21:09:46,35.0,Staten Island (Residential),Bay Ridge (Brooklyn),4,Completed,,DRV_531209,CUST_CFC403A
2551,23.0,8.51,2023-03-05 13:14:08,2023-03-05 13:17:08,2023-03-05 13:59:08,42.0,Long Island City (Queens),Park Slope (Brooklyn),4,Cancelled_by_Driver,Driver,DRV_D33B76,CUST_55F86C1
2552,10.94,3.25,2023-01-14 02:21:09,2023-01-14 02:36:09,2023-01-14 03:00:09,24.0,JFK Airport,Park Slope (Brooklyn),4,Completed,,DRV_76F37E,CUST_412EAF5
2553,11.2,4.25,2023-03-21 23:45:13,2023-03-21 23:59:13,2023-03-22 00:22:13,23.0,Newark Liberty Airport (EWR),Flushing (Queens),4,Completed,,DRV_624EE8,CUST_1BF360E
2554,52.69,18.93,2023-01-01 17:01:20,2023-01-01 17:10:20,2023-01-01 19:37:20,147.0,Park Slope (Brooklyn),SoHo,1,Completed,,DRV_C6107E,CUST_D07599D
2555,19.78,8.44,2023-03-31 08:31:21,2023-03-31 08:34:21,2023-03-31 09:35:21,61.0,Staten Island (Residential),Flushing (Queens),4,Completed,,DRV_0024CF,CUST_5A8BEA3
2556,12.23,5.02,2023-01-30 05:37:59,2023-01-30 05:50:59,2023-01-30 06:23:59,33.0,Upper East Side (Manhattan),LaGuardia Airport (LGA),5,Completed,,DRV_4CC021,CUST_D0CE897
2557,15.05,6.25,2023-02-01 02:57:11,2023-02-01 03:02:11,2023-02-01 03:28:11,26.0,Williamsburg (Brooklyn),JFK Airport,4,Cancelled_by_Customer,Customer,DRV_C82A02,CUST_61DD1FA
2558,24.71,4.92,2023-03-28 02:06:11,2023-03-28 02:17:11,2023-03-28 02:44:11,27.0,Long Island City (Queens),Midtown Manhattan,5,Completed,,DRV_ED5742,CUST_EFAE240
2559,24.51,7.02,2023-02-27 06:59:53,2023-02-27 07:05:53,2023-02-27 07:41:53,36.0,LaGuardia Airport (LGA),SoHo,4,Completed,,DRV_1A5C1F,CUST_40DB95C
2560,33.82,11.75,2023-01-01 20:25:54,2023-01-01 20:40:54,2023-01-01 22:24:54,104.0,Long Island City (Queens),The Bronx (Residential),5,Cancelled_by_Driver,Driver,DRV_82702D,CUST_210B482
2561,24.75,9.94,2023-01-13 12:49:52,2023-01-13 12:53:52,2023-01-13 13:29:52,36.0,Forest Hills (Queens),Long Island City (Queens),5,Completed,,DRV_B4C45C,CUST_7487A8F
2562,11.87,4.03,2023-02-24 13:20:40,2023-02-24 13:30:40,2023-02-24 13:49:40,19.0,Flushing (Queens),Long Island City (Queens),5,Completed,,DRV_869E34,CUST_FC74B75
2563,16.54,6.01,2023-02-28 21:37:21,2023-02-28 21:48:21,2023-02-28 22:30:21,42.0,Midtown Manhattan,Flushing (Queens),3,Completed,,DRV_E3B9B1,CUST_4825612
2564,26.92,10.9,2023-03-17 01:52:36,2023-03-17 01:53:36,2023-03-17 02:45:36,52.0,Midtown Manhattan,Financial District,5,Completed,,DRV_7F90F7,CUST_4744E75
2565,5.99,0.94,2023-01-03 20:16:36,2023-01-03 20:22:36,2023-01-03 20:36:36,14.0,SoHo,Harlem (Manhattan),5,Completed,,DRV_D0EE1E,CUST_95C9CA9
2566,21.52,6.79,2023-02-24 16:59:28,2023-02-24 17:09:28,2023-02-24 17:49:28,40.0,Staten Island (Residential),Williamsburg (Brooklyn),3,Completed,,DRV_C784D4,CUST_8AE2388
2567,35.34,15.14,2023-02-21 19:55:44,2023-02-21 20:06:44,2023-02-21 20:57:44,51.0,Staten Island (Residential),Newark Liberty Airport (EWR),5,Completed,,DRV_E52413,CUST_1F9724B
2568,14.27,5.18,2023-01-09 11:28:29,2023-01-09 11:35:29,2023-01-09 11:57:29,22.0,SoHo,Newark Liberty Airport (EWR),3,Completed,,DRV_12A52B,CUST_AFF2FCD
2569,13.6,6.72,2023-02-06 12:29:24,2023-02-06 12:32:24,2023-02-06 12:57:24,25.0,Park Slope (Brooklyn),Forest Hills (Queens),2,Completed,,DRV_DEA132,CUST_D190ABB
2570,15.61,6.45,2023-03-23 22:39:00,2023-03-23 22:43:00,2023-03-23 23:12:00,29.0,LaGuardia Airport (LGA),Forest Hills (Queens),4,Completed,,DRV_DBA4AE,CUST_2F93D91
2571,5.37,1.61,2023-03-31 05:21:20,2023-03-31 05:31:20,2023-03-31 05:57:20,26.0,Park Slope (Brooklyn),Staten Island (Residential),4,Completed,,DRV_EABDC1,CUST_1411870
2572,26.93,7.29,2023-03-29 03:43:43,2023-03-29 03:48:43,2023-03-29 04:30:43,42.0,The Bronx (Residential),Greenwich Village,4,Completed,,DRV_F8D4EC,CUST_166401A
2573,36.78,18.82,2023-01-16 09:10:53,2023-01-16 09:19:53,2023-01-16 11:41:53,142.0,Flushing (Queens),Newark Liberty Airport (EWR),4,Completed,,DRV_80310B,CUST_37BA7BE
2574,15.5,4.53,2023-01-18 05:28:15,2023-01-18 05:32:15,2023-01-18 06:05:15,33.0,Midtown Manhattan,Financial District,5,Completed,,DRV_8C4618,CUST_0C48980
2575,14.62,0.72,2023-01-11 06:13:37,2023-01-11 06:21:37,2023-01-11 06:26:37,5.0,SoHo,Williamsburg (Brooklyn),5,Completed,,DRV_E078EC,CUST_4FAB762
2576,5.69,1.13,2023-02-03 16:01:43,2023-02-03 16:03:43,2023-02-03 16:10:43,7.0,Park Slope (Brooklyn),Financial District,5,Completed,,DRV_62D4D8,CUST_201AC4F
2577,30.55,10.73,2023-03-29 13:58:57,2023-03-29 14:05:57,2023-03-29 14:47:57,42.0,Williamsburg (Brooklyn),Forest Hills (Queens),3,Completed,,DRV_DE2F7C,CUST_7C25E9E
2578,8.72,1.99,2023-02-27 01:56:53,2023-02-27 01:57:53,2023-02-27 02:22:53,25.0,Long Island City (Queens),JFK Airport,4,Completed,,DRV_7A0637,CUST_C018AA0
2579,5.76,1.37,2023-01-16 08:16:06,2023-01-16 08:23:06,2023-01-16 08:39:06,16.0,Upper East Side (Manhattan),Greenwich Village,5,Completed,,DRV_541725,CUST_CA9692E
2580,15.75,5.05,2023-02-19 12:49:51,2023-02-19 12:56:51,2023-02-19 13:20:51,24.0,JFK Airport,The Bronx (Residential),1,Cancelled_by_Driver,Driver,DRV_9831F3,CUST_84286F2
2581,19.1,9.57,2023-03-11 13:12:35,2023-03-11 13:14:35,2023-03-11 14:43:35,89.0,JFK Airport,Midtown Manhattan,3,Cancelled_by_Customer,Customer,DRV_CDAF76,CUST_21CA87B
2582,9.97,0.94,2023-03-05 02:56:17,2023-03-05 03:06:17,2023-03-05 03:17:17,11.0,Newark Liberty Airport (EWR),The Bronx (Residential),4,Completed,,DRV_8F9822,CUST_B12AB54
2583,27.68,11.3,2023-02-16 08:20:47,2023-02-16 08:31:47,2023-02-16 09:22:47,51.0,SoHo,The Bronx (Residential),4,Completed,,DRV_80C851,CUST_77CE132
2584,27.04,8.36,2023-01-04 08:10:14,2023-01-04 08:14:14,2023-01-04 09:12:14,58.0,Greenwich Village,Newark Liberty Airport (EWR),4,Completed,,DRV_CCA545,CUST_06FBF05
2585,17.61,7.11,2023-03-13 23:22:08,2023-03-13 23:31:08,2023-03-14 00:05:08,34.0,JFK Airport,Flushing (Queens),5,Cancelled_by_Customer,Customer,DRV_5697B6,CUST_B7100D5
2586,27.04,6.96,2023-01-27 11:21:53,2023-01-27 11:23:53,2023-01-27 11:42:53,19.0,Staten Island (Residential),Flushing (Queens),5,Completed,,DRV_D6ADF9,CUST_107A7B5
2587,68.43,28.97,2023-01-04 02:40:46,2023-01-04 02:49:46,2023-01-04 05:52:46,183.0,Park Slope (Brooklyn),Greenwich Village,3,Completed,,DRV_6848C5,CUST_32DB0F0
2588,14.85,5.08,2023-01-13 04:11:48,2023-01-13 04:13:48,2023-01-13 04:43:48,30.0,Bay Ridge (Brooklyn),Riverdale (Bronx),5,No_Show_Customer,Customer,DRV_6929C4,CUST_CF6C192
2589,30.15,14.46,2023-01-27 21:17:24,2023-01-27 21:26:24,2023-01-27 22:11:24,45.0,Harlem (Manhattan),Newark Liberty Airport (EWR),5,Completed,,DRV_8A3EDC,CUST_9EA0EC0
2590,13.29,3.57,2023-03-07 13:36:48,2023-03-07 13:38:48,2023-03-07 14:15:48,37.0,Staten Island (Residential),Long Island City (Queens),3,Completed,,DRV_36DC55,CUST_930D1BC
2591,15.09,6.19,2023-01-13 07:20:31,2023-01-13 07:21:31,2023-01-13 07:44:31,23.0,Greenwich Village,Park Slope (Brooklyn),4,Completed,,DRV_2221B3,CUST_66295DE
2592,11.84,3.18,2023-03-05 02:02:35,2023-03-05 02:06:35,2023-03-05 02:40:35,34.0,Riverdale (Bronx),SoHo,3,Completed,,DRV_A5436D,CUST_47A0808
2593,22.52,7.58,2023-02-12 21:48:58,2023-02-12 21:59:58,2023-02-12 22:26:58,27.0,Newark Liberty Airport (EWR),Midtown Manhattan,5,Cancelled_by_Driver,Driver,DRV_1903ED,CUST_9744529
2594,96.07,29.92,2023-01-02 00:32:48,2023-01-02 00:45:48,2023-01-02 04:10:48,205.0,Staten Island (Residential),JFK Airport,5,Cancelled_by_Customer,Customer,DRV_791F18,CUST_BD69ADD
2595,17.77,5.19,2023-03-26 10:59:59,2023-03-26 11:04:59,2023-03-26 11:29:59,25.0,Forest Hills (Queens),Financial District,5,Completed,,DRV_480A72,CUST_3907802
2596,30.16,8.78,2023-01-18 19:48:56,2023-01-18 19:51:56,2023-01-18 20:36:56,45.0,SoHo,The Bronx (Residential),5,Completed,,DRV_62D88F,CUST_4E892B8
2597,20.95,6.37,2023-03-26 23:16:39,2023-03-26 23:24:39,2023-03-27 00:04:39,40.0,Upper East Side (Manhattan),SoHo,5,Completed,,DRV_E462CB,CUST_B1024C9
2598,12.92,3.44,2023-01-11 02:43:24,2023-01-11 02:56:24,2023-01-11 03:24:24,28.0,Forest Hills (Queens),Bay Ridge (Brooklyn),4,Completed,,DRV_B5E581,CUST_44D6273
2599,8.92,1.75,2023-01-02 11:03:07,2023-01-02 11:12:07,2023-01-02 11:20:07,8.0,SoHo,Forest Hills (Queens),4,Completed,,DRV_7A0637,CUST_999D552
2600,18.09,8.68,2023-01-15 14:30:59,2023-01-15 14:34:59,2023-01-15 15:27:59,53.0,Newark Liberty Airport (EWR),JFK Airport,4,Completed,,DRV_F4E581,CUST_FB44277
2601,18.88,6.04,2023-03-01 18:08:49,2023-03-01 18:23:49,2023-03-01 19:05:49,42.0,Upper East Side (Manhattan),SoHo,5,Completed,,DRV_D02ED7,CUST_C205F9C
2602,19.24,6.14,2023-01-04 19:39:27,2023-01-04 19:44:27,2023-01-04 20:21:27,37.0,JFK Airport,Williamsburg (Brooklyn),4,Cancelled_by_Driver,Driver,DRV_1D02D5,CUST_661F461
2603,23.44,9.84,2023-03-26 01:00:39,2023-03-26 01:12:39,2023-03-26 01:59:39,47.0,Harlem (Manhattan),Williamsburg (Brooklyn),4,Completed,,DRV_3E7F0F,CUST_62CA5E8
2604,19.67,5.12,2023-03-29 23:16:57,2023-03-29 23:30:57,2023-03-30 00:00:57,30.0,Williamsburg (Brooklyn),Long Island City (Queens),3,Completed,,DRV_5C1C48,CUST_47CFC72
2605,23.27,7.5,2023-02-21 06:53:42,2023-02-21 06:56:42,2023-02-21 07:38:42,42.0,Flushing (Queens),Financial District,5,Completed,,DRV_0DE28F,CUST_BEEA4F5
2606,62.6,22.01,2023-01-16 13:50:47,2023-01-16 14:04:47,2023-01-16 15:26:47,82.0,Riverdale (Bronx),Long Island City (Queens),3,Completed,,DRV_BBC118,CUST_AE2A257
2607,22.18,6.74,2023-02-16 18:35:59,2023-02-16 18:44:59,2023-02-16 19:30:59,46.0,Williamsburg (Brooklyn),Staten Island (Residential),5,Completed,,DRV_8D4F25,CUST_98FE866
2608,25.2,9.99,2023-03-03 12:08:20,2023-03-03 12:15:20,2023-03-03 12:58:20,43.0,Harlem (Manhattan),LaGuardia Airport (LGA),4,Completed,,DRV_BE2C91,CUST_7CB65F7
